X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0297,-1.107805E-05,0.22275,-0.467041,0.22275,-0.08813477,0.22275,-0.1533203,0.22275,-86.89313,0.22275,8.389313,0.22275,-243.855,0.4455,-24.4,0.4455,-85.1,0.4455,-19.5,0.0297,-0.0006102999,0.22275,1.068359,0.22275,0.07788086,0.22275,0.2084961,0.22275,-0.7175573,0.22275,30.83206,0.22275,-19.12977,0.4455,42.2,0.4455,19.4,0.4455,-251.1
0.0306,-1.292439E-05,0.2295,-0.5161133,0.2295,-0.1047363,0.2295,-0.1394043,0.2295,-76.47328,0.2295,13.32824,0.2295,-250.1374,0.459,-24.7,0.459,-84.7,0.459,-21.1,0.0306,-0.0008677806,0.2295,0.9919434,0.2295,0.1740723,0.2295,0.2092285,0.2295,-2.167939,0.2295,22.98473,0.2295,-17.50382,0.459,41.7,0.459,19.6,0.459,-250.4
0.0315,-1.05745E-05,0.23625,-0.5795898,0.23625,-0.09741211,0.23625,-0.1166992,0.23625,-64.80153,0.23625,18.90076,0.23625,-250.1374,0.4725,-26,0.4725,-85.2,0.4725,-21,0.0315,-0.0009057146,0.23625,1.026855,0.23625,0.1386719,0.23625,0.2355957,0.23625,1.641221,0.23625,28.03817,0.23625,-17.98473,0.4725,41.7,0.4725,19.3,0.4725,-252.5
0.0324,-1.107805E-05,0.243,-0.6079102,0.243,-0.1010742,0.243,-0.08105469,0.243,-54.58779,0.243,25.33588,0.243,-250.1374,0.486,-26.2,0.486,-85.5,0.486,-23.1,0.0324,-0.0007491112,0.243,1.038818,0.243,0.03344727,0.243,0.2587891,0.243,-4.648855,0.243,24.23664,0.243,-16.21374,0.486,41.4,0.486,19.2,0.486,-253.5
0.0333,-1.376364E-05,0.24975,-0.6269531,0.24975,-0.1027832,0.24975,-0.0625,0.24975,-43.61832,0.24975,33.63359,0.24975,-250.1374,0.4995,-27.6,0.4995,-87.1,0.4995,-24.1,0.0333,-0.0004857557,0.24975,0.9968262,0.24975,0.1713867,0.24975,0.2397461,0.24975,1.320611,0.24975,15.23664,0.24975,-14.56489,0.4995,41.1,0.4995,19.3,0.4995,-251.7
0.0342,-1.19173E-05,0.2565,-0.6437988,0.2565,-0.0847168,0.2565,-0.04272461,0.2565,-32.33588,0.2565,44.27481,0.2565,-250.1374,0.513,-27.7,0.513,-88.3,0.513,-25.2,0.0342,-0.0001522393,0.2565,1.061279,0.2565,0.04003906,0.2565,0.2255859,0.2565,-2.610687,0.2565,23.73282,0.2565,-15.03817,0.513,41.3,0.513,19,0.513,-252.6
0.0351,-1.12459E-05,0.26325,-0.6503906,0.26325,-0.0625,0.26325,-0.04003906,0.26325,-19.51145,0.26325,58.30534,0.26325,-250.1374,0.5265,-29.7,0.5265,-89.7,0.5265,-24.6,0.0351,0.0001713741,0.26325,1.016113,0.26325,0.1408691,0.26325,0.2299805,0.26325,-2.068702,0.26325,18.68702,0.26325,-13.8626,0.5265,40.6,0.5265,18.9,0.5265,-253.2
0.036,-1.15816E-05,0.27,-0.6687012,0.27,-0.04589844,0.27,-0.03833008,0.27,-9.687023,0.27,71.52672,0.27,-250.1374,0.54,-30,0.54,-91,0.54,-24.2,0.036,0.0005168078,0.27,1.015625,0.27,0.1494141,0.27,0.2397461,0.27,1.557252,0.27,14.79389,0.27,-12.91603,0.54,41,0.54,18.9,0.54,-253.3
0.0369,-1.15816E-05,0.27675,-0.7416992,0.27675,-0.02661133,0.27675,-0.05615234,0.27675,1.908397,0.27675,87.08397,0.27675,-250.1374,0.5535,-30.1,0.5535,-92,0.5535,-24.1,0.0369,0.0008491494,0.27675,1.018799,0.27675,0.1628418,0.27675,0.2272949,0.27675,2.755725,0.27675,16.86259,0.27675,-12.37405,0.5535,40.1,0.5535,18.6,0.5535,-253.9
0.0378,-1.19173E-05,0.2835,-0.8066406,0.2835,0.01147461,0.2835,-0.04907227,0.2835,12.33588,0.2835,103.9084,0.2835,-250.1374,0.567,-30,0.567,-92.6,0.567,-24.8,0.0378,0.001124758,0.2835,0.9831543,0.2835,0.1730957,0.2835,0.262207,0.2835,5.748092,0.2835,12.9084,0.2835,-10.84733,0.567,40.4,0.567,18.3,0.567,-254.3
