X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
1.2492,0.0001401541,9.369,0.1882324,9.369,0.1179199,9.369,0.9794922,9.369,3.114504,9.369,62.53435,9.369,-18.32061,18.738,0,18.738,0,18.738,0,1.2492,0.0001166552,9.369,0.04125977,9.369,0.02368164,9.369,1.066162,9.369,2.725191,9.369,-2.045802,9.369,0.3053435,18.738,0,18.738,0,18.738,0
1.2501,0.0001945373,9.37575,0.1962891,9.37575,0.1164551,9.37575,0.9631348,9.37575,-3.358779,9.37575,64.54198,9.37575,-15.10687,18.7515,0,18.7515,0,18.7515,0,1.2501,0.0001797665,9.37575,0.046875,9.37575,0.01733398,9.37575,1.062744,9.37575,2.732824,9.37575,-2.10687,9.37575,0.259542,18.7515,0,18.7515,0,18.7515,0
1.251,-2.702373E-05,9.3825,0.2145996,9.3825,0.1572266,9.3825,0.9577637,9.3825,-7,9.3825,65.19847,9.3825,-13.82443,18.765,0,18.765,0,18.765,0,1.251,0.0002348211,9.3825,0.0402832,9.3825,0.02416992,9.3825,1.069092,9.3825,2.816794,9.3825,-2.183206,9.3825,0.3969466,18.765,0,18.765,0,18.765,0
1.2519,-7.435721E-05,9.38925,0.2109375,9.38925,0.1657715,9.38925,0.9587402,9.38925,-2.167939,9.38925,72.62595,9.38925,-16.41985,18.7785,0,18.7785,0,18.7785,0,1.2519,0.0001245441,9.38925,0.04443359,9.38925,0.02172852,9.38925,1.062988,9.38925,2.763359,9.38925,-2.076336,9.38925,0.1984733,18.7785,0,18.7785,0,18.7785,0
1.2528,-0.0001025559,9.396,0.2116699,9.396,0.1591797,9.396,0.967041,9.396,3.427481,9.396,80.36641,9.396,-23.48092,18.792,0,18.792,0,18.792,0,1.2528,8.174258E-05,9.396,0.04394531,9.396,0.02172852,9.396,1.066895,9.396,2.908397,9.396,-2.114504,9.396,0.2061069,18.792,0,18.792,0,18.792,0
1.2537,-0.0001487144,9.40275,0.2260742,9.40275,0.1640625,9.40275,0.9846191,9.40275,0.259542,9.40275,83.99236,9.40275,-26.83969,18.8055,0,18.8055,0,18.8055,0,1.2537,7.100023E-05,9.40275,0.04248047,9.40275,0.01733398,9.40275,1.060059,9.40275,2.816794,9.40275,-2.10687,9.40275,0.2290076,18.8055,0,18.8055,0,18.8055,0
1.2546,-4.43122E-05,9.4095,0.2678223,9.4095,0.1577148,9.4095,0.9931641,9.4095,-3.083969,9.4095,74.54198,9.4095,-19.82443,18.819,0,18.819,0,18.819,0,1.2546,9.214924E-05,9.4095,0.03369141,9.4095,0.01953125,9.4095,1.05957,9.4095,2.664122,9.4095,-2.022901,9.4095,0.3358779,18.819,0,18.819,0,18.819,0
1.2555,-0.0001485466,9.41625,0.2944336,9.41625,0.190918,9.41625,1.005615,9.41625,-5.175572,9.41625,50.13741,9.41625,-17.1145,18.8325,0,18.8325,0,18.8325,0,1.2555,6.54612E-06,9.41625,0.04443359,9.41625,0.01635742,9.41625,1.071289,9.41625,2.763359,9.41625,-2.267176,9.41625,0.3129771,18.8325,0,18.8325,0,18.8325,0
1.2564,-8.375677E-05,9.423,0.2929688,9.423,0.197998,9.423,0.9909668,9.423,-2.458015,9.423,31.96183,9.423,-19.35878,18.846,0,18.846,0,18.846,0,1.2564,-2.568093E-05,9.423,0.04321289,9.423,0.02294922,9.423,1.064209,9.423,2.984733,9.423,-2.198473,9.423,0.3129771,18.846,0,18.846,0,18.846,0
1.2573,1.947051E-05,9.42975,0.28125,9.42975,0.1965332,9.42975,0.9885254,9.42975,0.1908397,9.42975,21.54962,9.42975,-24.65649,18.8595,0,18.8595,0,18.8595,0,1.2573,3.810178E-05,9.42975,0.04858398,9.42975,0.02026367,9.42975,1.068848,9.42975,2.839695,9.42975,-1.908397,9.42975,0.3664122,18.8595,0,18.8595,0,18.8595,0
1.2582,-8.224613E-06,9.4365,0.2609863,9.4365,0.1501465,9.4365,0.9851074,9.4365,0.9541985,9.4365,14.21374,9.4365,-23.59542,18.873,0,18.873,0,18.873,0,1.2582,9.030289E-05,9.4365,0.04541016,9.4365,0.02490234,9.4365,1.068848,9.4365,2.969466,9.4365,-2.244275,9.4365,0.2900763,18.873,0,18.873,0,18.873,0
1.2591,-1.174945E-05,9.44325,0.2485352,9.44325,0.1303711,9.44325,1.002686,9.44325,-2.183206,9.44325,3.496183,9.44325,-21.0916,18.8865,0,18.8865,0,18.8865,0,1.2591,-1.678492E-06,9.44325,0.0378418,9.44325,0.02001953,9.44325,1.065186,9.44325,2.732824,9.44325,-2.236641,9.44325,0.2366412,18.8865,0,18.8865,0,18.8865,0
1.26,3.390555E-05,9.45,0.2416992,9.45,0.1289063,9.45,0.9870605,9.45,-7.435114,9.45,-9.122137,9.45,-17.9542,18.9,0,18.9,0,18.9,0,1.26,-4.750134E-05,9.45,0.04785156,9.45,0.02294922,9.45,1.066162,9.45,2.832061,9.45,-2.21374,9.45,0.259542,18.9,0,18.9,0,18.9,0
1.2609,3.205921E-05,9.45675,0.2329102,9.45675,0.1335449,9.45675,0.9819336,9.45675,-10.26718,9.45675,-22.39695,9.45675,-16.73282,18.9135,0,18.9135,0,18.9135,0,1.2609,-3.810178E-05,9.45675,0.04321289,9.45675,0.01708984,9.45675,1.061523,9.45675,2.778626,9.45675,-1.984733,9.45675,0.3206107,18.9135,0,18.9135,0,18.9135,0
1.2618,-2.349889E-06,9.4635,0.2387695,9.4635,0.1486816,9.4635,0.9560547,9.4635,-12.54962,9.4635,-34.62595,9.4635,-13.62595,18.927,0,18.927,0,18.927,0,1.2618,-0.0001038987,9.4635,0.0402832,9.4635,0.01879883,9.4635,1.062012,9.4635,2.916031,9.4635,-2.061069,9.4635,0.2671756,18.927,0,18.927,0,18.927,0
1.2627,3.004501E-05,9.47025,0.244873,9.47025,0.1647949,9.47025,0.9467773,9.47025,-11.01527,9.47025,-47.54962,9.47025,-15.41985,18.9405,0,18.9405,0,18.9405,0,1.2627,-0.0001070878,9.47025,0.046875,9.47025,0.02148438,9.47025,1.070313,9.47025,2.80916,9.47025,-2.229008,9.47025,0.351145,18.9405,0,18.9405,0,18.9405,0
1.2636,0.0001210193,9.477,0.2275391,9.477,0.1635742,9.477,0.9072266,9.477,-8.38168,9.477,-52.68702,9.477,-13.29008,18.954,0,18.954,0,18.954,0,1.2636,-9.600977E-05,9.477,0.04077148,9.477,0.02709961,9.477,1.069336,9.477,2.908397,9.477,-2.206107,9.477,0.2824427,18.954,0,18.954,0,18.954,0
1.2645,1.997406E-05,9.48375,0.2209473,9.48375,0.1533203,9.48375,0.918457,9.48375,-5.610687,9.48375,-56.10687,9.48375,-11.48092,18.9675,0,18.9675,0,18.9675,0,1.2645,-0.000197055,9.48375,0.04003906,9.48375,0.02075195,9.48375,1.063232,9.48375,2.480916,9.48375,-2.114504,9.48375,0.2748092,18.9675,0,18.9675,0,18.9675,0
1.2654,9.785611E-05,9.4905,0.2319336,9.4905,0.1379395,9.4905,0.9282227,9.4905,-2.740458,9.4905,-56.99237,9.4905,-12,18.981,0,18.981,0,18.981,0,1.2654,-0.0001889983,9.4905,0.04174805,9.4905,0.01879883,9.4905,1.067627,9.4905,2.870229,9.4905,-2.068702,9.4905,0.3816794,18.981,0,18.981,0,18.981,0
1.2663,2.551308E-05,9.49725,0.2270508,9.49725,0.1203613,9.49725,0.9189453,9.49725,-3.007634,9.49725,-54.73283,9.49725,-10.48092,18.9945,0,18.9945,0,18.9945,0,1.2663,-7.637141E-05,9.49725,0.04907227,9.49725,0.02001953,9.49725,1.068848,9.49725,2.877863,9.49725,-1.824427,9.49725,0.2442748,18.9945,0,18.9945,0,18.9945,0
1.2672,-0.0001131304,9.504,0.2302246,9.504,0.1271973,9.504,0.9331055,9.504,-3.183206,9.504,-49.73283,9.504,-10.07634,19.008,0,19.008,0,19.008,0,1.2672,-1.829557E-05,9.504,0.04321289,9.504,0.02270508,9.504,1.059082,9.504,2.770992,9.504,-2.152672,9.504,0.4122137,19.008,0,19.008,0,19.008,0
1.2681,-6.898604E-05,9.51075,0.2265625,9.51075,0.1328125,9.51075,0.9450684,9.51075,-2.694656,9.51075,-45.23664,9.51075,-8.969465,19.0215,0,19.0215,0,19.0215,0,1.2681,-6.344702E-05,9.51075,0.03979492,9.51075,0.02172852,9.51075,1.057617,9.51075,2.877863,9.51075,-1.923664,9.51075,0.3435115,19.0215,0,19.0215,0,19.0215,0
1.269,-7.335011E-05,9.5175,0.2265625,9.5175,0.1347656,9.5175,0.951416,9.5175,-3.412214,9.5175,-40.61069,9.5175,-8,19.035,0,19.035,0,19.035,0,1.269,1.963836E-05,9.5175,0.04199219,9.5175,0.02270508,9.5175,1.059082,9.5175,2.793893,9.5175,-2.137405,9.5175,0.2977099,19.035,0,19.035,0,19.035,0
1.2699,-3.37377E-05,9.52425,0.2163086,9.52425,0.1279297,9.52425,0.9528809,9.52425,-3.832061,9.52425,-30.50382,9.52425,-8.312977,19.0485,0,19.0485,0,19.0485,0,1.2699,0.0001723812,9.52425,0.04980469,9.52425,0.01928711,9.52425,1.067383,9.52425,2.824427,9.52425,-1.992366,9.52425,0.2442748,19.0485,0,19.0485,0,19.0485,0
1.2708,-2.635233E-05,9.531,0.2307129,9.531,0.1362305,9.531,0.9455566,9.531,-4.221374,9.531,-20.29008,9.531,-8.297709,19.062,0,19.062,0,19.062,0,1.2708,0.0001485466,9.531,0.04223633,9.531,0.0144043,9.531,1.0625,9.531,2.801527,9.531,-2.122137,9.531,0.2748092,19.062,0,19.062,0,19.062,0
1.2717,1.19173E-05,9.53775,0.2705078,9.53775,0.1437988,9.53775,0.9365234,9.53775,-3.793893,9.53775,-15.66412,9.53775,-8.961832,19.0755,0,19.0755,0,19.0755,0,1.2717,0.0001683528,9.53775,0.0390625,9.53775,0.01977539,9.53775,1.065186,9.53775,2.664122,9.53775,-2.038168,9.53775,0.1908397,19.0755,0,19.0755,0,19.0755,0
1.2726,7.066453E-05,9.5445,0.2944336,9.5445,0.1428223,9.5445,0.9436035,9.5445,-2.740458,9.5445,-14.45802,9.5445,-8.145039,19.089,0,19.089,0,19.089,0,1.2726,0.0002534524,9.5445,0.04370117,9.5445,0.02246094,9.5445,1.068115,9.5445,2.854962,9.5445,-2.045802,9.5445,0.3129771,19.089,0,19.089,0,19.089,0
1.2735,3.642328E-05,9.55125,0.3117676,9.55125,0.1418457,9.55125,0.939209,9.55125,-2.954198,9.55125,-15.77863,9.55125,-7.061069,19.1025,0,19.1025,0,19.1025,0,1.2735,0.0001574426,9.55125,0.04467773,9.55125,0.02758789,9.55125,1.063965,9.55125,2.954198,9.55125,-2.083969,9.55125,0.4427481,19.1025,0,19.1025,0,19.1025,0
1.2744,6.109712E-05,9.558,0.3049316,9.558,0.135498,9.558,0.920166,9.558,-2.167939,9.558,-18.45038,9.558,-5.91603,19.116,0,19.116,0,19.116,0,1.2744,7.469291E-05,9.558,0.04199219,9.558,0.02124023,9.558,1.053467,9.558,2.748092,9.558,-2.137405,9.558,0.1832061,19.116,0,19.116,0,19.116,0
1.2753,0.0001404898,9.56475,0.3027344,9.56475,0.1374512,9.56475,0.9191895,9.56475,-0.7099237,9.56475,-17.49618,9.56475,-4.709924,19.1295,0,19.1295,0,19.1295,0,1.2753,4.414435E-05,9.56475,0.04589844,9.56475,0.02026367,9.56475,1.058838,9.56475,2.839695,9.56475,-2,9.56475,0.1526718,19.1295,0,19.1295,0,19.1295,0
1.2762,0.0001109483,9.5715,0.2919922,9.5715,0.1386719,9.5715,0.9116211,9.5715,1.145038,9.5715,-12.89313,9.5715,-4.48855,19.143,0,19.143,0,19.143,0,1.2762,1.795987E-05,9.5715,0.04711914,9.5715,0.02636719,9.5715,1.050049,9.5715,2.908397,9.5715,-2.335878,9.5715,0.1679389,19.143,0,19.143,0,19.143,0
1.2771,0.0001354543,9.57825,0.2954102,9.57825,0.145752,9.57825,0.9118652,9.57825,2.641221,9.57825,-7.664122,9.57825,-4.954198,19.1565,0,19.1565,0,19.1565,0,1.2771,-2.500954E-05,9.57825,0.04443359,9.57825,0.02197266,9.57825,1.062744,9.57825,2.748092,9.57825,-2.175573,9.57825,0.4045801,19.1565,0,19.1565,0,19.1565,0
1.278,0.0001233692,9.585,0.2961426,9.585,0.1472168,9.585,0.9243164,9.585,4.427481,9.585,-2.687023,9.585,-5.984733,19.17,0,19.17,0,19.17,0,1.278,-9.684901E-05,9.585,0.04370117,9.585,0.02319336,9.585,1.058838,9.585,2.923664,9.585,-2.083969,9.585,0.2519084,19.17,0,19.17,0,19.17,0
1.2789,0.0001566033,9.59175,0.2956543,9.59175,0.152832,9.59175,0.940918,9.59175,5.396946,9.59175,0.4885496,9.59175,-8.030535,19.1835,0,19.1835,0,19.1835,0,1.2789,-7.737851E-05,9.59175,0.04394531,9.59175,0.02026367,9.59175,1.067627,9.59175,2.664122,9.59175,-2.152672,9.59175,0.2748092,19.1835,0,19.1835,0,19.1835,0
1.2798,0.0001263905,9.5985,0.267334,9.5985,0.1494141,9.5985,0.935791,9.5985,4.91603,9.5985,1.572519,9.5985,-10.22137,19.197,0,19.197,0,19.197,0,1.2798,-0.0002218967,9.5985,0.04931641,9.5985,0.01879883,9.5985,1.062744,9.5985,2.793893,9.5985,-2.10687,9.5985,0.351145,19.197,0,19.197,0,19.197,0
1.2807,2.333105E-05,9.60525,0.2636719,9.60525,0.1550293,9.60525,0.9274902,9.60525,3.312977,9.60525,1.022901,9.60525,-10.24428,19.2105,0,19.2105,0,19.2105,0,1.2807,-0.000288365,9.60525,0.04882813,9.60525,0.02172852,9.60525,1.072266,9.60525,2.854962,9.60525,-2.175573,9.60525,0.2977099,19.2105,0,19.2105,0,19.2105,0
1.2816,0.0001178302,9.612,0.2790527,9.612,0.1628418,9.612,0.9277344,9.612,4.89313,9.612,-0.9923664,9.612,-12.10687,19.224,0,19.224,0,19.224,0,1.2816,-0.0002474098,9.612,0.04223633,9.612,0.02587891,9.612,1.066406,9.612,2.870229,9.612,-2.091603,9.612,0.3282443,19.224,0,19.224,0,19.224,0
1.2825,8.140688E-05,9.61875,0.2775879,9.61875,0.1608887,9.61875,0.9189453,9.61875,4.877862,9.61875,-0.4045801,9.61875,-11.45038,19.2375,0,19.2375,0,19.2375,0,1.2825,-0.0001868162,9.61875,0.04516602,9.61875,0.02001953,9.61875,1.068115,9.61875,2.847328,9.61875,-2.122137,9.61875,0.129771,19.2375,0,19.2375,0,19.2375,0
1.2834,6.395057E-05,9.6255,0.2763672,9.6255,0.1748047,9.6255,0.895752,9.6255,4.068702,9.6255,-2.160305,9.6255,-7.839694,19.251,0,19.251,0,19.251,0,1.2834,-0.0001661708,9.6255,0.03686523,9.6255,0.01660156,9.6255,1.063232,9.6255,2.984733,9.6255,-2.160305,9.6255,0.1832061,19.251,0,19.251,0,19.251,0
1.2843,0.0001428397,9.63225,0.2954102,9.63225,0.1799316,9.63225,0.8869629,9.63225,7.038168,9.63225,-6.679389,9.63225,-6.335878,19.2645,0,19.2645,0,19.2645,0,1.2843,-7.737851E-05,9.63225,0.0402832,9.63225,0.02319336,9.63225,1.070313,9.63225,2.900763,9.63225,-2.129771,9.63225,0.3435115,19.2645,0,19.2645,0,19.2645,0
1.2852,0.0003785,9.639,0.2961426,9.639,0.1660156,9.639,0.8869629,9.639,9.671756,9.639,-11.44275,9.639,-4.740458,19.278,0,19.278,0,19.278,0,1.2852,-1.628138E-05,9.639,0.04492188,9.639,0.015625,9.639,1.067139,9.639,2.862595,9.639,-2.21374,9.639,0.3129771,19.278,0,19.278,0,19.278,0
1.2861,0.0003566796,9.64575,0.2856445,9.64575,0.1652832,9.64575,0.8884277,9.64575,10.73282,9.64575,-12.32824,9.64575,-1.587786,19.2915,0,19.2915,0,19.2915,0,1.2861,1.326009E-05,9.64575,0.04418945,9.64575,0.01782227,9.64575,1.059814,9.64575,2.717557,9.64575,-2.267176,9.64575,0.2519084,19.2915,0,19.2915,0,19.2915,0
1.287,0.0002912184,9.6525,0.2775879,9.6525,0.173584,9.6525,0.8845215,9.6525,11.94656,9.6525,-9.099236,9.6525,0.05343511,19.305,0,19.305,0,19.305,0,1.287,2.870222E-05,9.6525,0.04125977,9.6525,0.02026367,9.6525,1.062012,9.6525,2.755725,9.6525,-2.145038,9.6525,0.259542,19.305,0,19.305,0,19.305,0
1.2879,0.0002986038,9.65925,0.2641602,9.65925,0.1801758,9.65925,0.8891602,9.65925,13.51908,9.65925,-3.679389,9.65925,0.4503817,19.3185,0,19.3185,0,19.3185,0,1.2879,8.845655E-05,9.65925,0.04248047,9.65925,0.02368164,9.65925,1.061523,9.65925,2.89313,9.65925,-2.114504,9.65925,0.389313,19.3185,0,19.3185,0,19.3185,0
1.2888,0.0002776227,9.666,0.2685547,9.666,0.1889648,9.666,0.9020996,9.666,15.54962,9.666,3.045802,9.666,0.6946565,19.332,0,19.332,0,19.332,0,1.2888,0.0002334783,9.666,0.04663086,9.666,0.0222168,9.666,1.067627,9.666,2.900763,9.666,-2.083969,9.666,0.2519084,19.332,0,19.332,0,19.332,0
1.2897,0.0002032654,9.67275,0.2717285,9.67275,0.1882324,9.67275,0.9272461,9.67275,17.0458,9.67275,6.335878,9.67275,1.007634,19.3455,0,19.3455,0,19.3455,0,1.2897,0.0001502251,9.67275,0.0378418,9.67275,0.01586914,9.67275,1.074707,9.67275,2.679389,9.67275,-2.229008,9.67275,0.3206107,19.3455,0,19.3455,0,19.3455,0
1.2906,0.000237171,9.6795,0.2763672,9.6795,0.1796875,9.6795,0.9257813,9.6795,15.9313,9.6795,4.38168,9.6795,2.167939,19.359,0,19.359,0,19.359,0,1.2906,0.0001599603,9.6795,0.04394531,9.6795,0.01757813,9.6795,1.057617,9.6795,2.732824,9.6795,-2.083969,9.6795,0.3206107,19.359,0,19.359,0,19.359,0
1.2915,9.315633E-05,9.68625,0.282959,9.68625,0.1904297,9.68625,0.9240723,9.68625,15.74809,9.68625,0.05343511,9.68625,2.954198,19.3725,0,19.3725,0,19.3725,0,1.2915,0.0002442207,9.68625,0.04418945,9.68625,0.02832031,9.68625,1.075684,9.68625,2.877863,9.68625,-2.045802,9.68625,0.3053435,19.3725,0,19.3725,0,19.3725,0
1.2924,6.495766E-05,9.693,0.2570801,9.693,0.190918,9.693,0.9230957,9.693,16.13741,9.693,-2.671756,9.693,2.70229,19.386,0,19.386,0,19.386,0,1.2924,0.0001663386,9.693,0.04711914,9.693,0.02661133,9.693,1.070801,9.693,2.70229,9.693,-2.129771,9.693,0.2900763,19.386,0,19.386,0,19.386,0
1.2933,-4.414435E-05,9.69975,0.2424316,9.69975,0.1838379,9.69975,0.9196777,9.69975,16.05343,9.69975,-4.229008,9.69975,2.801527,19.3995,0,19.3995,0,19.3995,0,1.2933,7.637141E-05,9.69975,0.04418945,9.69975,0.02148438,9.69975,1.068115,9.69975,2.793893,9.69975,-2.145038,9.69975,0.3282443,19.3995,0,19.3995,0,19.3995,0
1.2942,-7.70428E-05,9.7065,0.2421875,9.7065,0.1921387,9.7065,0.9116211,9.7065,15.08397,9.7065,-6.099236,9.7065,3.198473,19.413,0,19.413,0,19.413,0,1.2942,9.449913E-05,9.7065,0.04223633,9.7065,0.01733398,9.7065,1.070313,9.7065,2.984733,9.7065,-1.992366,9.7065,0.1450382,19.413,0,19.413,0,19.413,0
1.2951,-3.810178E-05,9.71325,0.2407227,9.71325,0.1923828,9.71325,0.9213867,9.71325,15.12214,9.71325,-6.992366,9.71325,3.122137,19.4265,0,19.4265,0,19.4265,0,1.2951,9.701686E-05,9.71325,0.04443359,9.71325,0.0168457,9.71325,1.067139,9.71325,2.778626,9.71325,-2.282443,9.71325,0.3969466,19.4265,0,19.4265,0,19.4265,0
1.296,-0.000109102,9.72,0.2478027,9.72,0.1889648,9.72,0.9216309,9.72,14.84733,9.72,-7.656488,9.72,3.076336,19.44,0,19.44,0,19.44,0,1.296,-5.337606E-05,9.72,0.04125977,9.72,0.01782227,9.72,1.056641,9.72,2.89313,9.72,-2.206107,9.72,0.3129771,19.44,0,19.44,0,19.44,0
1.2969,-2.433814E-05,9.72675,0.2512207,9.72675,0.1875,9.72675,0.9277344,9.72675,14.19084,9.72675,-9.702291,9.72675,3.076336,19.4535,0,19.4535,0,19.4535,0,1.2969,-5.421531E-05,9.72675,0.04370117,9.72675,0.01782227,9.72675,1.071533,9.72675,2.732824,9.72675,-2.137405,9.72675,0.3129771,19.4535,0,19.4535,0,19.4535,0
1.2978,3.205921E-05,9.7335,0.2524414,9.7335,0.1914063,9.7335,0.9299316,9.7335,13.85496,9.7335,-10.65649,9.7335,2.870229,19.467,0,19.467,0,19.467,0,1.2978,7.603571E-05,9.7335,0.04077148,9.7335,0.02416992,9.7335,1.068359,9.7335,2.816794,9.7335,-2.068702,9.7335,0.259542,19.467,0,19.467,0,19.467,0
1.2987,0.0001324331,9.74025,0.2463379,9.74025,0.1867676,9.74025,0.9050293,9.74025,14.41985,9.74025,-5.870229,9.74025,1.625954,19.4805,0,19.4805,0,19.4805,0,1.2987,-6.227207E-05,9.74025,0.04345703,9.74025,0.01635742,9.74025,1.071289,9.74025,2.89313,9.74025,-2.083969,9.74025,0.1526718,19.4805,0,19.4805,0,19.4805,0
1.2996,0.0002099794,9.747,0.2490234,9.747,0.1865234,9.747,0.9169922,9.747,14.9084,9.747,-1.587786,9.747,1.389313,19.494,0,19.494,0,19.494,0,1.2996,-0.0001284047,9.747,0.04101563,9.747,0.01806641,9.747,1.080078,9.747,2.80916,9.747,-2.152672,9.747,0.1832061,19.494,0,19.494,0,19.494,0
1.3005,0.0002422065,9.75375,0.2565918,9.75375,0.1794434,9.75375,0.9267578,9.75375,14.83969,9.75375,-0.3053435,9.75375,1.70229,19.5075,0,19.5075,0,19.5075,0,1.3005,-0.0001300832,9.75375,0.04125977,9.75375,0.02148438,9.75375,1.051025,9.75375,2.763359,9.75375,-2.160305,9.75375,0.351145,19.5075,0,19.5075,0,19.5075,0
1.3014,0.0001639887,9.7605,0.2573242,9.7605,0.1765137,9.7605,0.9160156,9.7605,13.22137,9.7605,-2.89313,9.7605,3.167939,19.521,0,19.521,0,19.521,0,1.3014,-9.98703E-05,9.7605,0.046875,9.7605,0.02514648,9.7605,1.065186,9.7605,2.755725,9.7605,-2.10687,9.7605,0.2748092,19.521,0,19.521,0,19.521,0
1.3023,0.0001414969,9.76725,0.2695313,9.76725,0.1765137,9.76725,0.9116211,9.76725,12.64886,9.76725,-5.435114,9.76725,3.740458,19.5345,0,19.5345,0,19.5345,0,1.3023,-0.0001149767,9.76725,0.04101563,9.76725,0.02270508,9.76725,1.065674,9.76725,2.717557,9.76725,-2.320611,9.76725,0.2671756,19.5345,0,19.5345,0,19.5345,0
1.3032,0.0001408255,9.774,0.2614746,9.774,0.1794434,9.774,0.9147949,9.774,13.66412,9.774,-4.900764,9.774,4.175572,19.548,0,19.548,0,19.548,0,1.3032,-0.000139147,9.774,0.04516602,9.774,0.02246094,9.774,1.05835,9.774,2.900763,9.774,-1.984733,9.774,0.351145,19.548,0,19.548,0,19.548,0
1.3041,0.000188159,9.78075,0.2668457,9.78075,0.1745605,9.78075,0.9152832,9.78075,12.9313,9.78075,-2.519084,9.78075,4.885496,19.5615,0,19.5615,0,19.5615,0,1.3041,-9.684901E-05,9.78075,0.04003906,9.78075,0.02075195,9.78075,1.069824,9.78075,2.847328,9.78075,-2.053435,9.78075,0.2519084,19.5615,0,19.5615,0,19.5615,0
1.305,-2.618448E-05,9.7875,0.2543945,9.7875,0.1774902,9.7875,0.9033203,9.7875,13.37405,9.7875,0.1832061,9.7875,6.183206,19.575,0,19.575,0,19.575,0,1.305,-1.846342E-06,9.7875,0.0456543,9.7875,0.02099609,9.7875,1.060547,9.7875,2.801527,9.7875,-2.160305,9.7875,0.1755725,19.575,0,19.575,0,19.575,0
1.3059,1.510643E-06,9.79425,0.2663574,9.79425,0.1848145,9.79425,0.904541,9.79425,14.22901,9.79425,3.442748,9.79425,5.91603,19.5885,0,19.5885,0,19.5885,0,1.3059,4.582285E-05,9.79425,0.04272461,9.79425,0.02050781,9.79425,1.056641,9.79425,2.679389,9.79425,-2.251908,9.79425,0.1068702,19.5885,0,19.5885,0,19.5885,0
1.3068,-8.627451E-05,9.801,0.2648926,9.801,0.1838379,9.801,0.9130859,9.801,15.40458,9.801,5.717557,9.801,5.022901,19.602,0,19.602,0,19.602,0,1.3068,-4.548715E-05,9.801,0.04272461,9.801,0.02124023,9.801,1.059814,9.801,2.748092,9.801,-2.045802,9.801,0.2671756,19.602,0,19.602,0,19.602,0
1.3077,-0.0001534142,9.80775,0.2700195,9.80775,0.2006836,9.80775,0.9299316,9.80775,16.67939,9.80775,9.916031,9.80775,5.145038,19.6155,0,19.6155,0,19.6155,0,1.3077,4.649424E-05,9.80775,0.04956055,9.80775,0.0246582,9.80775,1.064697,9.80775,2.832061,9.80775,-2.129771,9.80775,0.3206107,19.6155,0,19.6155,0,19.6155,0
1.3086,-0.0001326009,9.8145,0.2849121,9.8145,0.2028809,9.8145,0.947998,9.8145,18.05343,9.8145,15.22137,9.8145,5.61832,19.629,0,19.629,0,19.629,0,1.3086,7.066453E-05,9.8145,0.04370117,9.8145,0.0234375,9.8145,1.063232,9.8145,2.717557,9.8145,-2.183206,9.8145,0.2519084,19.629,0,19.629,0,19.629,0
1.3095,-0.0001723812,9.82125,0.2880859,9.82125,0.1984863,9.82125,0.9611816,9.82125,17.96947,9.82125,18.43511,9.82125,5.396946,19.6425,0,19.6425,0,19.6425,0,1.3095,9.483482E-05,9.82125,0.04638672,9.82125,0.01831055,9.82125,1.065186,9.82125,2.778626,9.82125,-2.19084,9.82125,0.3282443,19.6425,0,19.6425,0,19.6425,0
1.3104,-8.72816E-05,9.828,0.2956543,9.828,0.2109375,9.828,0.9616699,9.828,18.44275,9.828,21.29008,9.828,5.458015,19.656,0,19.656,0,19.656,0,1.3104,0.0001821164,9.828,0.04345703,9.828,0.02392578,9.828,1.057617,9.828,2.801527,9.828,-1.992366,9.828,0.4503817,19.656,0,19.656,0,19.656,0
1.3113,-7.80499E-05,9.83475,0.3037109,9.83475,0.2160645,9.83475,0.9780273,9.83475,19.0687,9.83475,25.06107,9.83475,5.832061,19.6695,0,19.6695,0,19.6695,0,1.3113,0.0002224003,9.83475,0.046875,9.83475,0.02807617,9.83475,1.074463,9.83475,2.877863,9.83475,-2.068702,9.83475,0.3358779,19.6695,0,19.6695,0,19.6695,0
