X[s],"Trigno IM sensor 15: EMG 15 (IM)",X[s],"Trigno IM sensor 15: ACC X 15 (IM)",X[s],"Trigno IM sensor 15: ACC Y 15 (IM)",X[s],"Trigno IM sensor 15: ACC Z 15 (IM)",X[s],"Trigno IM sensor 15: Gyro X 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Y 15 (IM)",X[s],"Trigno IM sensor 15: Gyro Z 15 (IM)",X[s],"Trigno IM sensor 15: Mag X 15 (IM)",X[s],"Trigno IM sensor 15: Mag Y 15 (IM)",X[s],"Trigno IM sensor 15: Mag Z 15 (IM)",X[s],"Trigno IM sensor 16: EMG 16 (IM)",X[s],"Trigno IM sensor 16: ACC X 16 (IM)",X[s],"Trigno IM sensor 16: ACC Y 16 (IM)",X[s],"Trigno IM sensor 16: ACC Z 16 (IM)",X[s],"Trigno IM sensor 16: Gyro X 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Y 16 (IM)",X[s],"Trigno IM sensor 16: Gyro Z 16 (IM)",X[s],"Trigno IM sensor 16: Mag X 16 (IM)",X[s],"Trigno IM sensor 16: Mag Y 16 (IM)",X[s],"Trigno IM sensor 16: Mag Z 16 (IM)"
0.0315,-1.258869E-05,0.23625,-0.03051758,0.23625,0.1525879,0.23625,0.9699707,0.23625,-0.1526718,0.23625,1.259542,0.23625,0.6335878,0.4725,-22.1,0.4725,-77.4,0.4725,-11.3,0.0315,-0.003628229,0.23625,0.0246582,0.23625,0.01367188,0.23625,1.066406,0.23625,2.610687,0.23625,-2.152672,0.23625,0.4427481,0.4725,54.3,0.4725,26.3,0.4725,-277.6
0.0324,-9.231708E-06,0.243,-0.02246094,0.243,0.161377,0.243,0.9731445,0.243,-0.1526718,0.243,1.343511,0.243,0.7709923,0.486,-22.1,0.486,-77.3,0.486,-12.3,0.0324,-0.003544976,0.243,0.015625,0.243,0.01049805,0.243,1.074463,0.243,2.78626,0.243,-2.183206,0.243,0.5038168,0.486,54.7,0.486,26.3,0.486,-276.4
0.0333,-9.231708E-06,0.24975,-0.02197266,0.24975,0.1503906,0.24975,0.9719238,0.24975,-0.1145038,0.24975,1.061069,0.24975,0.6870229,0.4995,-21.8,0.4995,-77.3,0.4995,-12.2,0.0333,-0.00311931,0.24975,0.01733398,0.24975,0.006591797,0.24975,1.080566,0.24975,2.656489,0.24975,-2.015267,0.24975,0.3969466,0.4995,54,0.4995,26.3,0.4995,-278
0.0342,-1.09102E-05,0.2565,-0.02050781,0.2565,0.1572266,0.2565,0.9694824,0.2565,-0.07633588,0.2565,1.137405,0.2565,0.5801527,0.513,-22,0.513,-77.3,0.513,-11.9,0.0342,-0.002578164,0.2565,0.02124023,0.2565,0.01098633,0.2565,1.079346,0.2565,2.664122,0.2565,-2.206107,0.2565,0.5954198,0.513,54.3,0.513,26.2,0.513,-276.4
0.0351,-1.225299E-05,0.26325,-0.02636719,0.26325,0.1533203,0.26325,0.9797363,0.26325,-0.1374046,0.26325,1.160305,0.26325,0.6183206,0.5265,-22.3,0.5265,-77.4,0.5265,-12,0.0351,-0.001913481,0.26325,0.0246582,0.26325,0.01342773,0.26325,1.080566,0.26325,2.793893,0.26325,-2.221374,0.26325,0.5038168,0.5265,53.7,0.5265,25.6,0.5265,-276.7
0.036,-1.19173E-05,0.27,-0.03466797,0.27,0.1535645,0.27,0.9746094,0.27,-0.04580153,0.27,1.198473,0.27,0.7480916,0.54,-21.8,0.54,-77.9,0.54,-12,0.036,-0.001189044,0.27,0.02807617,0.27,0.01586914,0.27,1.071045,0.27,2.610687,0.27,-1.954198,0.27,0.4580153,0.54,54.4,0.54,26.1,0.54,-277
0.0369,-1.05745E-05,0.27675,-0.02832031,0.27675,0.1564941,0.27675,0.9787598,0.27675,0.03053435,0.27675,1.129771,0.27675,0.6183206,0.5535,-22.1,0.5535,-77.5,0.5535,-11.8,0.0369,-0.0003021286,0.27675,0.02539063,0.27675,0.01171875,0.27675,1.070801,0.27675,2.824427,0.27675,-2.206107,0.27675,0.4122137,0.5535,54.3,0.5535,26.5,0.5535,-277.2
0.0378,-1.15816E-05,0.2835,-0.02539063,0.2835,0.1555176,0.2835,0.9812012,0.2835,-0.03816794,0.2835,1.282443,0.2835,0.8091603,0.567,-22.1,0.567,-78,0.567,-11.3,0.0378,0.0006792859,0.2835,0.02050781,0.2835,0.01171875,0.2835,1.077148,0.2835,2.725191,0.2835,-2.038168,0.2835,0.2977099,0.567,54.1,0.567,26.5,0.567,-277.1
0.0387,-1.309224E-05,0.29025,-0.02294922,0.29025,0.1564941,0.29025,0.9663086,0.29025,-0.1450382,0.29025,1.381679,0.29025,0.5343512,0.5805,-22.5,0.5805,-77.3,0.5805,-12.4,0.0387,0.001497719,0.29025,0.02514648,0.29025,0.01391602,0.29025,1.083252,0.29025,2.740458,0.29025,-2.053435,0.29025,0.480916,0.5805,54.3,0.5805,26.2,0.5805,-277.5
0.0396,-1.09102E-05,0.297,-0.02197266,0.297,0.1577148,0.297,0.9729004,0.297,-0.129771,0.297,1.198473,0.297,0.5496183,0.594,-22.4,0.594,-77.6,0.594,-12.7,0.0396,0.002240955,0.297,0.02075195,0.297,0.01074219,0.297,1.076416,0.297,2.687023,0.297,-2.10687,0.297,0.4732825,0.594,54.3,0.594,26.6,0.594,-276.3
